-1.8024,1.7898,3.2687,4.7197,-1.1092,-3.3092,-2.1155,4.1151,4.4037,4.8286,-3.3139,-1.8777,4.6991,-3.1185,-3.4277
0.88358,2.2595,0.97458,3.6135,-3.696,-3.2963,-2.0351,4.3181,4.8932,4.4671,-1.0185,-1.6428,4.7232,-5.9035,-3.2584
1.6805,0.24894,1.7314,4.597,-2.0325,-3.238,-2.1343,3.5848,5.6663,6.3072,-0.82548,-0.56111,3.4994,-4.5271,-3.2483
1.4115,0.93687,2.5413,2.612,-2.3084,-4.5216,-0.83683,2.6822,4.404,2.3408,-0.48697,-0.2218,4.9126,-3.6038,-3.8323
-0.29889,0.46852,3.441,4.894,-3.2613,-3.145,0.16201,3.8773,5.3609,5.295,-1.1186,-0.75059,6.528,-3.4128,-3.9958
0.88913,0.4819,3.8371,5.4722,-0.89287,-2.7829,-0.76533,4.9516,4.9519,6.2134,-0.95806,-2.6712,3.4644,-3.0798,-5.1624
-1.0321,0.91735,3.1849,4.4642,-1.7884,-3.7954,0.014413,4.5035,2.6612,5.3238,-1.7459,-3.9836,4.7548,-5.0059,-4.0174
1.6593,0.59605,2.5374,4.4819,-1.0849,-3.5349,-0.22091,2.1579,5.1879,4.7013,-2.6996,-2.58,2.021,-3.8679,-4.639
-0.5194,1.2328,3.8462,3.3416,-1.0693,-1.7502,-0.78121,2.1192,5.0946,5.1865,-0.18554,-1.5081,3.4156,-4.1244,-3.8108
-1.4778,2.3348,2.8415,4.1096,-0.095323,-1.9195,-1.0299,3.4242,4.1136,5.1053,-1.4187,0.57913,3.7935,-3.2883,-4.9895
0.39714,2.9229,3.3443,3.4283,-2.6482,-1.914,-0.89212,3.2564,6.5329,6.7834,-1.4213,-1.0589,4.7397,-2.2919,-3.0586
0.27593,1.0488,2.4501,3.4204,-1.7435,-4.2403,0.13042,3.3195,4.9101,3.5644,-4.8035,-2.0993,5.6791,-2.8635,-2.7709
0.42223,0.56129,1.5478,3.9965,-3.0671,-3.6104,-0.54833,3.3936,5.5732,4.3264,-2.8162,-2.6979,3.4351,-1.5241,-4.2449
-0.32193,-3.1911,2.9385,3.0501,-2.9203,-3.7406,0.30178,3.9453,5.2957,6.5134,-3.5102,-2.8752,4.9603,-3.9614,-2.9349
0.51091,1.6132,2.9402,3.5473,-1.4849,-4.0621,-2.0892,4.033,3.8997,4.4195,-1.0173,-0.21238,3.1724,-4.1846,-3.0268
0.88633,-0.69465,1.8679,4.3553,-1.6482,-2.9425,-2.1862,2.0333,4.6739,3.9567,-1.0407,-2.1158,4.5124,-4.3566,-4.3265
1.7541,-0.094168,3.0841,1.9424,-2.5102,-1.8351,-0.44163,2.7453,3.9304,5.4964,-2.1682,-2.8418,2.4688,-4.1914,-2.0146
0.49539,0.52298,2.8012,4.6794,-3.1178,-4.2711,-1.1015,2.3511,6.0887,6.4796,-2.0731,-3.0632,4.8272,-3.2732,-4.0639
0.00014687,1.2561,3.3267,4.86,-1.4809,-4.1574,-0.20083,3.2552,4.7137,5.3679,-0.57075,-1.4969,4.9668,-3.8695,-5.2361
0.47261,-0.10214,4.7683,4.0847,-2.525,-3.2095,-0.7967,1.7669,5.0289,4.833,-2.2594,-1.9696,4.4801,-2.7253,-2.1357
1.3255,1.0204,3.0511,4.3908,-3.0985,-2.8865,0.81064,3.1036,3.5679,6.6498,-0.60055,-0.50629,5.1638,-3.3703,-3.0412
-0.41271,2.2456,4.0255,2.6595,-1.9214,-3.4075,-1.0115,2.661,3.2217,6.2998,-1.5888,-3.508,6.2838,-1.8421,-4.8848
1.4118,1.5451,2.9363,5.3876,-1.2935,-3.3362,0.97809,4.2618,4.9117,3.0743,-2.517,-1.69,2.8748,-2.6586,-3.2748
0.047944,0.5136,2.5009,2.0888,-2.0029,-3.4474,0.95118,1.2261,3.0529,4.6024,-2.5739,-1.8187,5.0752,-3.8565,-4.119
1.2583,1.5252,4.7137,3.4207,-2.3226,-2.681,-2.1241,2.9865,4.8637,3.3652,-2.4351,0.18056,3.6027,-2.2135,-3.8966
-0.27322,0.75794,1.7248,3.2221,-1.3298,-1.7277,-1.0585,4.9508,5.8451,3.9313,-3.6283,-2.5888,5.1238,-4.449,-4.7354
0.8481,0.43488,2.6306,4.1592,-0.8451,-2.3474,-0.19694,4.0123,6.619,5.1038,-0.54396,-0.075177,4.7416,-3.4516,-3.9802
1.1734,0.84553,3.5496,2.5407,-3.0764,-1.0841,-0.73043,3.7819,6.288,5.6448,-1.1109,-0.7607,3.1098,-3.9776,-3.202
-0.64488,-0.85309,3.8666,2.8172,-1.3151,-2.8039,-1.885,3.3849,4.403,6.3069,-1.6051,-0.92872,4.7338,-3.0017,-4.5209
1.164,1.4824,3.2432,4.1452,-2.014,-0.56344,-2.027,4.0445,5.6654,3.8802,-3.0475,-3.4285,4.734,-2.5797,-2.0251
0.41241,0.49789,1.3281,2.8819,-3.3835,-2.4429,-0.32333,3.1496,6.5842,4.9433,-3.1511,-3.6094,4.1093,-2.9999,-4.1774
0.36726,-0.37669,2.9442,3.5932,-0.63795,-3.361,-0.2367,2.6512,4.9024,3.813,-2.4762,-2.1414,6.5092,-2.6829,-2.7309
-2.0675,0.182,4.629,2.6951,-1.4241,-2.6349,0.52924,3.904,4.8785,5.6014,-1.6673,-1.0053,3.3158,-4.1907,-4.0424
1.1778,1.2353,3.7593,2.7262,-1.4915,-2.5423,-1.3169,4.4728,4.373,4.7905,-1.0784,-2.8985,4.951,-3.2474,-1.3276
-0.82462,1.359,1.9339,2.7471,-2.2111,-2.5729,-1.8683,4.2043,4.5345,5.6853,-1.0916,-2.8318,3.502,-1.1803,-4.1986
0.89755,0.17749,2.8542,3.3777,-2.077,-4.9112,1.0149,3.2051,7.149,6.1228,-0.38858,-2.1936,5.2228,-1.2149,-5.161
0.63149,0.94904,4.6761,3.888,-0.82506,-3.718,-1.9099,3.9044,6.5215,6.9961,-2.8742,-2.884,4.4427,-2.8918,-4.6035
1.7642,-1.6177,2.9839,5.0748,-2.5161,-2.5999,-2.1114,3.3915,5.5449,5.9708,-1.4464,-2.0678,5.2446,-4.177,-4.4016
0.56703,1.442,3.355,2.6157,-2.0139,-2.9582,-1.1791,2.3923,3.9632,3.9415,-0.23824,-3.4753,3.5176,-4.1917,-5.3786
0.1857,0.76124,3.8676,3.7652,-3.0213,0.60067,-1.4857,3.1616,5.408,3.8279,-1.3515,-0.3753,4.8149,-2.7935,-3.7624
-0.74235,0.7049,4.4886,3.3902,-2.4361,-3.5064,-0.86466,5.9813,5.8704,5.3127,-1.9927,-1.1453,3.2385,-4.1009,-4.0121
2.4777,0.56485,2.5552,4.0778,-1.0952,-2.9845,-0.85224,3.5577,3.9145,4.8384,-1.1159,-1.8685,2.1526,-2.9549,-2.8159
0.88006,2.1404,0.65313,3.2377,-5.4038,-3.3751,-1.663,3.7779,4.0045,5.3982,-0.68384,-2.462,2.266,-2.6693,-4.5338
2.419,1.2599,1.6553,2.8352,-1.1482,-2.9803,-1.1004,1.6895,3.599,5.479,-2.4182,-1.8921,4.3679,-4.1717,-4.5092
0.79226,1.8398,2.3473,4.1874,-1.6586,-2.6774,0.66562,2.455,3.4598,5.335,-2.6488,-0.56507,3.3149,-3.0222,-3.4302
2.2185,-0.49827,2.6255,4.6079,-1.6528,-5.3016,0.33934,3.9642,4.6812,4.1114,-2.1987,-3.2332,3.5573,-2.6044,-4.3226
1.3773,0.21672,2.9987,4.2749,0.38737,-3.0542,-2.4552,4.8535,3.2977,4.3401,-2.1978,-2.2581,4.409,-4.0017,-0.855
-0.80228,1.8718,3.4314,3.1426,-2.1334,-2.767,-0.16908,3.5925,4.2359,5.5179,-3.5567,-0.83804,6.1476,-3.3397,-4.0589
-1.7336,0.89074,3.0057,1.7338,-1.8623,-3.3782,-0.8067,4.0948,3.6968,5.6057,-1.2277,-3.1153,6.4253,-4.5289,-1.5292
-0.88913,0.13839,3.0528,2.9633,-0.5888,-2.7292,-2.1184,2.426,4.0919,5.4838,-2.2408,-2.1962,4.6569,-5.1118,-3.8429
0.87195,0.84143,3.2353,3.5229,-1.6408,-3.8415,-1.2501,4.4416,3.556,4.925,-1.2271,-1.3704,4.2227,-3.9687,-3.9158
0.059179,1.0784,2.6276,3.5174,-3.3915,-3.1939,-0.88151,2.3596,6.1818,3.1662,-0.90079,-3.6527,2.5773,-2.9426,-2.8642
0.29616,0.516,2.3555,2.4547,-4.8377,-4.9171,-0.020139,3.393,4.8928,4.4215,-1.0868,-2.6226,3.433,-2.7464,-4.1898
1.7028,2.2023,2.5353,4.1677,-2.1952,-3.1561,-0.6498,3.5037,5.8436,5.1623,-1.9702,-3.1023,3.4125,-3.6057,-3.2745
1.6522,0.66263,3.966,3.3146,-2.5317,-1.3822,-0.78661,3.1886,5.1329,4.5858,-1.5318,-2.7028,3.2083,-4.6243,-2.9514
0.82503,0.59794,3.1438,4.7995,-1.6481,-4.0582,-1.3993,4.2906,4.8249,6.2834,-2.955,-3.1398,4.5872,-4.5106,-5.3075
0.31221,0.85375,1.7586,5.1136,-2.229,-4.2197,-1.7321,4.7628,4.2492,6.8265,-1.0808,-3.1756,4.1336,-4.2718,-5.0637
0.022963,-0.21048,3.3628,4.6145,-2.6414,-2.0982,-1.6234,3.8368,3.3105,4.5253,-2.5477,-2.7591,5.1595,-3.8322,-3.073
-0.93171,-0.95546,3.9395,5.498,-2.4743,-1.8894,-0.76272,4.1621,6.5108,5.6576,-1.1954,-3.3676,4.8214,-2.0454,-3.248
-1.1139,0.79003,3.1265,3.4342,-2.846,-3.326,-0.9156,3.6413,4.0952,3.4872,-1.0192,0.55572,3.517,-1.7292,-4.2084
0.95099,0.22001,2.764,3.2373,-3.6689,-3.2135,-0.58815,4.2502,7.9466,3.3847,-0.39754,-2.1381,4.1722,-4.1016,-4.4311
0.20102,0.22553,5.0199,3.4906,-0.60986,-3.1502,-1.2418,3.2082,6.1356,4.1006,-0.43008,-3.3893,5.1702,-3.1162,-2.5727
-1.1262,1.0436,1.6385,4.8624,-2.765,-4.5608,1.806,4.2783,5.5291,4.1159,-1.2537,-1.6151,4.6869,-4.2885,-3.6802
2.1193,1.1234,2.1956,3.7346,-2.8889,-1.8396,-0.70112,2.1135,5.9284,6.096,-0.65157,-1.3729,4.6368,-3.8956,-3.3423
0.55929,3.6963,2.2478,2.8035,-1.4665,-3.4965,-0.38651,1.8953,5.7438,5.3958,-1.4464,-1.7026,2.9418,-2.6852,-3.1042
1.3608,0.92538,3.8225,2.7243,-2.6448,-4.7539,-0.91162,4.4609,3.6077,5.3039,0.27449,-2.1439,4.1333,-3.1929,-2.7329
2.417,0.91971,3.5534,2.5683,-2.6474,-3.7951,-0.53732,3.6763,4.9904,7.4029,-3.1741,-2.2893,4.499,-3.2172,-2.6367
0.71085,0.9052,2.2264,1.5344,-2.6977,-2.3448,-2.8949,4.2302,2.3219,5.6817,-1.8391,-2.7296,3.7852,-4.2107,-4.002
-0.67832,1.2627,4.0336,5.6328,-2.3668,-2.7636,-0.87807,3.6805,4.5936,5.2249,-2.5763,-1.0785,4.9496,-4.172,-2.9621
0.058625,1.4852,3.8867,2.6247,-2.8671,-4.4849,-2.7777,4.4391,6.0341,5.5458,-2.7223,-1.5055,1.5939,-3.8264,-3.1383
0.1409,-0.50301,2.9246,3.8981,-2.9483,-4.0656,-0.025746,2.6393,6.2992,5.1388,0.39491,-2.5822,4.9443,-3.1822,-3.576
1.0385,-0.2223,3.5067,2.9835,-2.3226,-4.969,-0.54802,2.6769,6.0266,6.7103,-1.4154,-2.6503,3.6968,-4.6084,-3.5597
0.86239,0.4629,3.3823,4.2748,-0.69262,-1.4327,-1.61,4.4855,4.4707,6.9709,-0.78102,-2.8236,4.1492,-2.4695,-5.4498
1.5754,-0.40934,2.173,4.2204,-2.6886,-3.4407,-0.34836,4.0293,6.5382,4.0091,-3.1803,-2.9137,2.8931,-2.9033,-5.6012
0.88434,1.6426,3.4109,3.7718,-3.0625,-2.8084,-1.0069,2.7289,3.9286,4.1901,-1.1588,-2.4777,5.1646,-1.675,-2.704
-1.5023,-1.83,3.171,6.0445,0.29845,-3.0908,-0.38632,2.1372,6.1812,6.5437,-1.6353,-3.167,3.9891,-2.3516,-3.118
0.5583,1.1443,4.2024,2.8825,-1.7381,-1.6004,2.1167,3.7031,4.5152,4.933,-1.1039,-1.7715,3.5217,-3.7858,-2.3276
0.66174,0.86421,4.7388,2.9081,-2.6387,-2.9915,-1.2831,2.2761,3.6892,4.0077,-1.6488,-3.07,5.6652,-4.7644,-3.3081
0.0016419,1.6571,2.2755,3.4808,-1.0484,-1.0893,-0.35684,4.953,4.0564,4.5298,-2.4226,-1.8598,4.7182,-2.5803,-4.2636
0.87998,1.3816,4.7876,3.1498,-2.2955,-4.9851,0.41954,3.7847,4.6373,5.8897,-1.3902,-1.8454,3.4242,-1.621,-1.1706
0.23528,3.2185,2.8565,2.9764,-3.1817,-3.5921,-1.6436,3.0922,5.9651,4.9007,-0.70708,-2.9416,3.2922,-4.1802,-4.6829
2.0597,-0.56338,2.245,1.758,-3.3248,-3.7393,-0.26437,4.3712,3.8006,3.7199,-2.0605,-1.8296,4.0308,-4.5939,-3.8526
0.56244,0.39304,3.1564,4.532,-4.1083,-5.9068,-1.6948,4.4464,3.8089,4.4838,1.1039,-1.8095,4.7254,-3.5933,-3.9168
1.3559,-1.3244,2.9294,4.9562,-2.3358,-4.2371,-0.57857,2.8377,5.0295,6.1733,-0.23118,-2.7814,5.2632,-4.8364,-4.2132
1.6497,0.90134,1.6088,3.032,1.0043,-3.3746,-1.4096,4.0247,5.165,7.3497,-0.47093,-1.3902,6.3272,-2.1774,-4.8738
-1.2035,2.5975,2.8193,3.5472,-1.682,-3.6191,-1.228,2.7359,3.8006,4.7423,-1.3148,-0.64649,5.5662,-5.8714,-4.6632
1.3779,0.40039,3.6431,5.8494,-3.2518,-4.3293,-1.1374,4.9162,5.2032,3.3343,-2.0564,-1.619,4.8788,-4.7918,-4.2006
0.16009,0.15966,-0.10312,3.1303,-2.729,-4.001,0.22396,4.2128,5.8405,4.1294,-2.0705,-1.2921,4.5547,-3.7436,-4.7899
-0.4917,-0.15871,2.6661,4.45,-1.239,-4.1377,-1.8481,3.6669,4.281,5.4947,-1.9151,-2.8154,3.9299,-2.4966,-2.8564
0.25306,1.2986,2.7033,3.445,-2.3921,-3.2612,-1.2846,3.1368,3.7653,5.3482,-1.8731,-1.7321,3.6403,-4.3561,-1.512
0.22865,0.43754,4.4565,3.8135,-3.855,-4.3416,-0.98062,1.5281,5.1255,3.7623,-2.5523,-1.9449,4.0647,-3.6647,-4.4812
2.3741,0.30206,3.5131,3.461,-2.6279,-2.7061,-1.2629,3.4673,3.3193,5.4864,1.5879,-0.84022,4.8131,-4.7319,-4.2692
0.89134,-0.85998,2.4835,2.9425,-1.3407,-3.5864,0.54134,2.3468,6.4868,5.7735,-1.3784,-1.8039,5.6138,-2.6328,-4.0615
0.99012,0.087919,3.3854,5.2298,-1.7086,-4.1571,-0.84284,2.8198,7.1157,4.3667,-0.78417,-2.2157,4.202,-3.4482,-2.9125
3.055,-0.31497,3.1092,4.06,-3.4251,-1.4918,-0.74762,3.4664,3.0838,6.369,-2.0826,-1.5176,2.7019,-2.2688,-2.3868
-0.83781,-0.97023,3.0459,3.6567,-2.9579,-2.9551,-2.8998,3.5019,4.2246,4.1855,-3.4312,-2.0028,2.9955,-1.5867,-3.9015
3.6916,1.0129,2.9448,3.7326,-1.289,-3.7699,-0.11401,4.1932,5.4806,5.3243,-0.81257,-2.3578,2.1222,-3.7134,-0.94083
0.0012774,1.8889,3.8303,1.7586,-0.021854,-3.8825,-1.6738,1.3397,3.7416,4.3741,-1.9319,-3.6282,5.0513,-2.927,-3.6763
1.334,2.1506,1.5211,3.3042,-2.5946,-2.0507,-1.5156,3.1262,2.0118,4.8758,-1.1191,-2.44,3.8728,-2.9212,-3.943
-0.063634,0.9263,2.3357,2.6897,-1.9665,-1.9461,-1.5552,3.4657,3.3049,4.3561,-3.8968,-1.5814,3.8248,-1.2984,-4.833
-0.83302,-0.2689,2.4426,2.5679,-2.7805,-4.4913,-0.92308,4.6964,6.359,3.4437,0.4855,0.74791,4.8266,-2.5612,-3.9422
1.0823,-1.2419,4.6323,5.9203,-2.8214,-3.341,0.34349,2.0666,5.7618,3.2185,-1.9233,-2.5418,5.5588,-4.0235,-4.6305
2.4156,1.4973,2.3246,3.741,-1.5801,-3.2534,-1.7264,3.0839,5.2973,4.1893,-0.3949,-2.9942,3.4668,-4.0399,-3.5023
-0.22301,-1.0938,2.7992,2.7968,-1.7125,-3.4117,-1.2913,3.3891,6.2585,4.2031,-0.9712,-2.7481,2.6508,-2.8276,-4.2315
1.4325,0.97033,5.1168,2.2436,-2.2947,-3.0698,0.5214,4.8597,5.0927,3.1397,-1.7022,-1.5126,4.6416,-1.7302,-4.8819
0.94585,0.45879,5.66,2.1494,-1.3533,-2.3951,-0.96672,2.8485,6.4254,4.7609,-2.819,-2.358,5.7633,-3.4206,-1.979
0.97783,0.95266,4.4647,4.8886,-2.5644,-4.5874,-1.5901,2.7567,5.9416,3.3724,-3.4032,-3.667,3.3022,-2.044,-5.0945
2.2109,0.23663,4.4375,3.533,-2.6912,-3.3824,-1.2665,2.3961,4.5417,7.416,0.31525,-2.1058,3.8687,-3.2032,-2.5598
-0.17609,1.09,3.2629,3.2934,-0.49507,-0.86583,-1.3581,4.9821,6.2258,5.1243,-2.1045,-1.546,4.812,-1.8086,-4.1987
2.0725,0.79106,2.9988,2.6572,-2.4111,-2.0477,-1.353,4.6054,3.8401,4.3353,-4.003,-2.252,5.3476,-2.8532,-4.0904
1.5138,1.7552,3.6901,3.2301,-2.9234,-2.488,-2.1373,1.9877,3.9772,5.1553,-1.395,-1.0886,3.1766,-2.4903,-2.5555
-0.015735,1.904,2.4487,3.6443,-2.8909,-3.1457,-0.17663,3.3316,5.7059,4.7584,-0.12658,-1.4604,4.171,-2.5931,-2.0131
0.94557,1.3602,3.685,4.6208,-2.7915,-2.736,0.19674,4.0731,4.9717,5.1898,-1.0952,-2.8591,5.184,-3.7297,-5.6071
2.0333,-0.73399,2.0476,3.2973,-2.2913,-3.7838,-1.7203,2.8862,5.1868,4.9595,-0.20542,-1.1965,4.0787,-3.6707,-4.0758
-0.25594,3.5337,3.5833,4.6176,-3.25,-4.438,-0.59953,3.5174,5.1456,6.5212,-0.10504,-1.6695,4.0688,-3.6248,-3.778
-0.059458,1.8405,3.1995,3.0226,-3.5394,-4.0548,0.32036,2.7019,4.8161,4.8884,-1.0913,-2.0478,4.229,-2.6108,-2.2858
0.77941,1.3243,3.6389,4.5444,-3.5857,-2.6519,0.41489,2.805,6.3139,3.3957,-0.63678,-2.1631,4.8531,-4.1873,-4.1674
0.16599,3.7987,4.0961,2.6471,-0.93466,-2.8144,-2.2851,2.0754,4.7875,4.6952,-3.1265,-1.1347,5.1559,-5.7062,-4.0097
1.6976,1.9931,3.7979,3.9834,-3.598,-4.1744,-2.5437,2.3132,3.9602,3.2996,0.12935,-3.1163,5.2725,-3.307,-5.0961
0.85379,2.1058,5.0689,2.132,-1.5194,-2.0914,-1.0495,2.4934,4.4584,5.3264,-1.0359,-3.8081,2.4201,-4.5825,-3.3541
0.39529,0.64102,3.0556,3.469,-2.2755,-3.1313,-0.97727,3.1831,3.589,6.7772,-2.2188,-1.0927,1.9471,-4.2758,-1.7599
0.53218,0.4255,4.1571,3.5584,-2.505,-1.1911,-1.1513,4.1399,4.5289,4.401,-1.504,-1.7678,4.7718,-3.709,-5.2437
1.8252,-0.70345,2.9121,4.5622,-2.2972,-3.126,-2.808,4.3753,4.8012,6.0986,-1.3499,-2.4022,5.4433,-3.3222,-2.4064
1.2947,1.1115,4.697,2.7446,-0.70766,-2.7036,-2.2536,3.7271,5.3682,4.6842,-2.3281,-3.746,6.6413,-3.7257,-1.0611
0.59372,0.15197,2.9575,4.2245,-1.7718,-2.1854,-1.4204,2.3402,5.4011,3.2611,-1.997,-2.2408,1.5697,-3.6599,-3.4731
0.50105,-1.0954,3.5702,4.3225,-1.9642,-3.1849,0.53682,2.535,5.162,6.0584,-1.2157,-2.1054,5.3608,-0.81596,-4.751
2.1963,1.1598,2.9511,1.8344,-2.3193,-3.8845,-1.8872,5.7177,4.7839,4.535,-2.0789,-1.093,4.5022,-3.5961,-2.6101
0.77404,2.1259,2.4299,4.5831,-2.4877,-2.6941,0.73616,4.707,4.3834,5.0834,-2.1951,-3.5778,6.1996,-4.2588,-2.2611
1.6064,0.90696,2.7324,4.0702,-1.843,-2.831,-0.63028,2.063,5.0163,4.1607,-1.1385,-0.14414,5.7288,-4.3647,-4.1094
0.41821,1.9262,2.1265,4.5361,-2.9202,-4.5624,-1.415,2.3355,4.8443,3.6083,-1.8598,-3.2923,5.788,-3.7033,-3.6607
1.1131,2.0174,1.406,3.6399,-4.4768,-3.1541,0.16482,4.0758,4.4447,6.5639,-1.9053,-3.0741,5.5946,-3.6476,-4.0453
0.55923,0.051458,1.9296,4.8087,-1.5686,-4.4162,-1.0868,3.5118,4.2954,6.3333,-2.1981,-2.5415,4.6136,-4.2366,-4.7264
2.8133,0.5659,2.988,3.3994,-1.4519,-3.0765,-0.81712,2.2181,6.1089,3.5894,-2.049,-1.2829,5.6519,-2.8277,-2.853
0.39365,1.4748,4.8,2.7461,-3.1457,-5.4136,-1.0746,4.6923,5.465,4.2481,-0.72443,-3.9608,5.3325,-2.8447,-3.9636
1.5323,0.43813,5.6877,4.3528,-2.4516,-4.2338,-0.8933,3.6181,4.4994,3.4339,-0.92822,-3.3492,3.659,-3.2027,-4.1863
-0.016232,0.39926,4.321,3.3671,-1.0303,-3.6904,-0.85761,4.4848,7.6467,4.1282,-1.8522,-1.9904,4.2485,-3.713,-3.9046
0.16656,1.3176,3.9621,4.5888,-3.386,-3.9602,0.58965,5.323,5.2182,5.6035,0.11667,-2.9894,4.7753,-4.6328,-2.7878
0.78701,-0.32132,6.5233,4.5767,-2.9262,-3.7258,-1.6458,3.0422,4.744,4.1169,-2.7761,-1.8677,4.6458,-0.97357,-3.7461
0.39945,-0.34937,2.0333,3.6367,-2.0927,-2.162,0.018294,2.9509,4.7865,5.7192,-1.9575,-1.3159,3.5035,-3.0845,-3.2608
-0.77026,1.1472,5.0606,4.9688,-2.0402,-4.7952,-0.97415,3.1696,5.9488,4.3176,0.093599,-1.2778,4.56,-3.7674,-3.813
-0.26857,0.66725,3.8964,4.4349,-3.2446,-5.2745,0.23489,4.6485,4.8771,3.6708,-1.4192,-1.7809,4.4908,-4.1117,-3.1244
-0.66707,1.3801,2.2135,3.1892,-3.2711,-2.0304,-1.2406,2.2019,3.735,5.8525,-2.4342,-2.5382,2.2664,-3.6127,-3.5
0.54427,1.8666,1.9392,2.6115,-2.8861,-4.0878,0.20822,5.4371,4.0289,4.8052,-2.5176,-1.3164,5.9223,-3.25,-4.4441
0.99742,-1.1055,3.891,2.9539,-1.0155,-4.2217,-0.4011,4.824,5.7588,5.2015,-1.3983,-3.5488,2.5516,-2.5189,-2.0937
1.0782,1.5623,3.9206,4.5657,-1.0945,-1.7639,0.49934,3.3527,4.3391,4.8444,-2.415,-1.4456,5.4653,-3.21,-3.5373
0.62705,0.57671,3.7079,1.9,-3.5649,-2.8767,-1.2107,2.8986,5.9198,4.3644,-2.7756,-2.2972,3.7275,-4.1482,-3.6071
-0.53939,1.7492,4.5114,3.0295,-4.1249,-3.1269,-2.0966,4.3781,6.4733,4.1319,-1.8849,-1.0104,5.2332,-2.9362,-1.0301
2.0049,1.2729,1.7528,5.3712,-1.8382,-2.0693,-1.5416,4.8675,6.8753,4.9352,-1.5243,-1.2724,3.3029,-2.8105,-4.1088
1.0674,0.42799,2.1908,3.0494,-1.9233,-4.1119,-0.95607,4.3523,4.8449,6.0272,-2.1296,0.32464,4.1222,-2.8862,-2.938
1.3592,1.1132,3.8572,3.2467,-2.0878,-3.2181,-1.5201,5.8505,4.1872,5.4113,-3.8478,-1.7524,5.5428,-3.6071,-4.2171
2.444,-0.087106,3.2937,3.7432,-2.0143,-3.9527,-1.3635,4.7043,2.7152,4.4073,-1.9403,-4.0339,6.3385,-2.5117,-4.1715
0.52245,1.135,3.7762,2.8651,-2.6049,-5.398,-2.5537,3.6531,5.5338,5.0421,-0.18262,-1.7751,4.1695,-3.6865,-2.3804
1.6518,-1.4011,3.306,2.064,-2.0643,-3.2078,-0.32277,3.4616,4.6133,5.6826,-1.2454,-2.3044,3.9803,-4.4069,-3.3239
0.99785,-0.72763,3.9186,1.8358,-1.4608,-4.0079,0.88679,2.1286,3.8268,4.5529,-0.37759,-0.79873,5.1154,-4.6145,-3.4959
0.19972,-0.48761,2.4579,2.6646,-2.667,-3.4,-1.4265,4.6176,4.377,3.768,-0.014158,-2.9962,4.037,-2.2794,-4.3331
0.18047,0.18,3.9743,3.2671,0.1195,-3.6752,0.67206,4.9374,5.4109,4.3226,-3.9267,-1.258,4.7386,-4.9849,-4.6653
1.0285,0.58824,3.7327,3.5459,-1.6998,-2.2601,-1.8648,3.0963,5.2899,4.4471,-2.2049,-2.1204,5.2159,-3.056,-4.8219
1.1374,0.4985,1.8783,4.0064,-1.8233,-3.528,-1.0841,2.6103,5.6492,6.2321,-1.8646,-0.15655,4.5826,-2.3659,-4.1702
-0.29961,-0.56661,1.0724,4.6925,-3.7687,-2.2088,-0.20116,3.3054,4.384,3.091,-2.2524,-2.4382,5.3071,-3.0544,-5.3385
-0.21567,1.8472,3.6179,5.5563,-4.154,-5.64,-0.17997,3.3886,5.6496,6.2695,-1.152,-1.5074,4.0622,-3.4986,-5.3115
0.060072,1.5966,4.2242,3.0206,-1.3322,-2.6866,-2.3684,3.0151,4.5739,4.6995,-2.0948,-2.0288,4.2631,-4.6845,-3.4039
